Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Đúng/Sai,"Từ 'sân chơi' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Kéo thả,Kéo từ 'quê hương' vào ô thích hợp: Em rất yêu ___ của mình.,quê hương | cục đá | bão táp,quê hương,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Từ nào đồng nghĩa với từ 'gia đình'?,tổ ấm | lười biếng | độc ác | phá hoại,tổ ấm,'tổ ấm' và 'gia đình' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, tiến bộ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,Từ nào đồng nghĩa với từ 'mát mẻ'?,rực rỡ | lười biếng | độc ác | phá hoại,rực rỡ,'rực rỡ' và 'mát mẻ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,Câu tục ngữ 'Lá lành đùm lá rách' khuyên chúng ta điều gì?,"Yêu thương, giúp đỡ lẫn nhau | Lười biếng | Ích kỷ | Vô ơn","Yêu thương, giúp đỡ lẫn nhau","Ý nghĩa: Yêu thương, giúp đỡ lẫn nhau."
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo từ 'sân chơi' vào ô thích hợp: Em rất yêu ___ của mình.,sân chơi | cục đá | bão táp,sân chơi,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, cây xanh rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Đúng/Sai,"Từ 'bầu trời' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Đúng/Sai,"Từ 'mặt trời' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Từ nào đồng nghĩa với từ 'trong lành'?,mát mẻ | lười biếng | độc ác | phá hoại,mát mẻ,'mát mẻ' và 'trong lành' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Từ nào đồng nghĩa với từ 'ông bà'?,cha mẹ | lười biếng | độc ác | phá hoại,cha mẹ,'cha mẹ' và 'ông bà' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo từ 'bảo vệ' vào ô thích hợp: Em rất yêu ___ của mình.,bảo vệ | cục đá | bão táp,bảo vệ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo từ 'văn hóa' vào ô thích hợp: Em rất yêu ___ của mình.,văn hóa | cục đá | bão táp,văn hóa,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Từ nào đồng nghĩa với từ 'mát mẻ'?,rực rỡ | lười biếng | độc ác | phá hoại,rực rỡ,'rực rỡ' và 'mát mẻ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Đúng/Sai,"Từ 'núi non' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo từ 'biển cả' vào ô thích hợp: Em rất yêu ___ của mình.,biển cả | cục đá | bão táp,biển cả,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bạn bè'?,sách vở | lười biếng | độc ác | phá hoại,sách vở,'sách vở' và 'bạn bè' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Đúng/Sai,"Từ 'thầy cô' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Đúng/Sai,"Từ 'chăm sóc' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo từ 'trong lành' vào ô thích hợp: Em rất yêu ___ của mình.,trong lành | cục đá | bão táp,trong lành,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo từ 'ngôi nhà chung' vào ô thích hợp: Em rất yêu ___ của mình.,ngôi nhà chung | cục đá | bão táp,ngôi nhà chung,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Từ 'mặt trời' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Đúng/Sai,"Từ 'tự hào' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, tự hào rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sân chơi'?,ngôi trường | lười biếng | độc ác | phá hoại,ngôi trường,'ngôi trường' và 'sân chơi' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo từ 'gia đình' vào ô thích hợp: Em rất yêu ___ của mình.,gia đình | cục đá | bão táp,gia đình,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Từ nào đồng nghĩa với từ 'đất nước'?,lịch sử | lười biếng | độc ác | phá hoại,lịch sử,'lịch sử' và 'đất nước' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo từ 'tiến bộ' vào ô thích hợp: Em rất yêu ___ của mình.,tiến bộ | cục đá | bão táp,tiến bộ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, văn hóa rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo từ 'chăm chỉ' vào ô thích hợp: Em rất yêu ___ của mình.,chăm chỉ | cục đá | bão táp,chăm chỉ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Từ 'trong lành' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,Từ nào đồng nghĩa với từ 'núi non'?,mặt trời | lười biếng | độc ác | phá hoại,mặt trời,'mặt trời' và 'núi non' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Trắc nghiệm,Từ nào đồng nghĩa với từ 'cây xanh'?,chim chóc | lười biếng | độc ác | phá hoại,chim chóc,'chim chóc' và 'cây xanh' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chim chóc'?,bầu trời | lười biếng | độc ác | phá hoại,bầu trời,'bầu trời' và 'chim chóc' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo từ 'tiến bộ' vào ô thích hợp: Em rất yêu ___ của mình.,tiến bộ | cục đá | bão táp,tiến bộ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo từ 'rực rỡ' vào ô thích hợp: Em rất yêu ___ của mình.,rực rỡ | cục đá | bão táp,rực rỡ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, ngôi trường rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, tự hào rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, rực rỡ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Kéo thả,Kéo từ 'chim chóc' vào ô thích hợp: Em rất yêu ___ của mình.,chim chóc | cục đá | bão táp,chim chóc,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
