Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, chăm chỉ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Đúng/Sai,"Từ 'lớp học' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, tổ ấm rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chim chóc'?,bầu trời | lười biếng | độc ác | phá hoại,bầu trời,'bầu trời' và 'chim chóc' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Đúng/Sai,"Từ 'ngôi trường' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Kéo thả,Kéo từ 'bảo vệ' vào ô thích hợp: Em rất yêu ___ của mình.,bảo vệ | cục đá | bão táp,bảo vệ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo từ 'sân chơi' vào ô thích hợp: Em rất yêu ___ của mình.,sân chơi | cục đá | bão táp,sân chơi,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Từ 'tự hào' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo từ 'tiến bộ' vào ô thích hợp: Em rất yêu ___ của mình.,tiến bộ | cục đá | bão táp,tiến bộ,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, rực rỡ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Từ nào đồng nghĩa với từ 'cây xanh'?,chim chóc | lười biếng | độc ác | phá hoại,chim chóc,'chim chóc' và 'cây xanh' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Đúng/Sai,"Từ 'biển cả' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Từ nào đồng nghĩa với từ 'mát mẻ'?,rực rỡ | lười biếng | độc ác | phá hoại,rực rỡ,'rực rỡ' và 'mát mẻ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Từ nào đồng nghĩa với từ 'tiến bộ'?,chăm chỉ | lười biếng | độc ác | phá hoại,chăm chỉ,'chăm chỉ' và 'tiến bộ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Đúng/Sai,"Từ 'ngôi trường' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Từ nào đồng nghĩa với từ 'tự hào'?,bảo vệ | lười biếng | độc ác | phá hoại,bảo vệ,'bảo vệ' và 'tự hào' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Đúng/Sai,"Từ 'sân chơi' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Từ nào đồng nghĩa với từ 'lớp học'?,sân chơi | lười biếng | độc ác | phá hoại,sân chơi,'sân chơi' và 'lớp học' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Đúng/Sai,"Từ 'bạn bè' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Trắc nghiệm,Từ nào đồng nghĩa với từ 'rực rỡ'?,trong lành | lười biếng | độc ác | phá hoại,trong lành,'trong lành' và 'rực rỡ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Câu tục ngữ 'Có công mài sắt có ngày nên kim' khuyên chúng ta điều gì?,"Kiên trì, nhẫn nại | Lười biếng | Ích kỷ | Vô ơn","Kiên trì, nhẫn nại","Ý nghĩa: Kiên trì, nhẫn nại."
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo từ 'núi non' vào ô thích hợp: Em rất yêu ___ của mình.,núi non | cục đá | bão táp,núi non,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,Từ nào đồng nghĩa với từ 'chim chóc'?,bầu trời | lười biếng | độc ác | phá hoại,bầu trời,'bầu trời' và 'chim chóc' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo từ 'văn hóa' vào ô thích hợp: Em rất yêu ___ của mình.,văn hóa | cục đá | bão táp,văn hóa,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Trắc nghiệm,Từ nào đồng nghĩa với từ 'cây xanh'?,chim chóc | lười biếng | độc ác | phá hoại,chim chóc,'chim chóc' và 'cây xanh' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,"Điền từ còn thiếu vào câu tục ngữ: Gần mực thì đen, gần đèn thì ___",,rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, rực rỡ rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Đúng/Sai,"Từ 'mát mẻ' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Câu tục ngữ 'Lá lành đùm lá rách' khuyên chúng ta điều gì?,"Yêu thương, giúp đỡ lẫn nhau | Lười biếng | Ích kỷ | Vô ơn","Yêu thương, giúp đỡ lẫn nhau","Ý nghĩa: Yêu thương, giúp đỡ lẫn nhau."
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, núi non rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sách vở'?,thầy cô | lười biếng | độc ác | phá hoại,thầy cô,'thầy cô' và 'sách vở' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Tôn sư trọng ___,,đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Đúng/Sai,"Từ 'sách vở' là một từ ghép, đúng hay sai?",,Đúng,Từ ghép gồm các tiếng có nghĩa.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Kéo thả,Kéo thả để ghép đúng câu: Có công mài sắt ___.,có ngày nên kim | thì sẽ thất bại | không cần ai,có ngày nên kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 1,4. Nghệ thuật muôn màu,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Có công mài sắt có ngày nên ___,,kim,Câu hoàn chỉnh: Có công mài sắt có ngày nên kim
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo từ 'ngôi nhà chung' vào ô thích hợp: Em rất yêu ___ của mình.,ngôi nhà chung | cục đá | bão táp,ngôi nhà chung,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Trắc nghiệm,"Câu tục ngữ 'Gần mực thì đen, gần đèn thì rạng' khuyên chúng ta điều gì?",Ảnh hưởng của môi trường sống | Lười biếng | Ích kỷ | Vô ơn,Ảnh hưởng của môi trường sống,Ý nghĩa: Ảnh hưởng của môi trường sống.
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Kéo thả,Kéo từ 'tự hào' vào ô thích hợp: Em rất yêu ___ của mình.,tự hào | cục đá | bão táp,tự hào,Phù hợp ngữ cảnh.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Đúng/Sai,"Thành phần chủ ngữ trong câu 'Hôm nay, cây xanh rất đẹp' là 'Hôm nay', đúng hay sai?",,Sai,"Chủ ngữ là '{word}', 'Hôm nay' là trạng ngữ."
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Từ nào đồng nghĩa với từ 'tiến bộ'?,chăm chỉ | lười biếng | độc ác | phá hoại,chăm chỉ,'chăm chỉ' và 'tiến bộ' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Trắc nghiệm,Từ nào đồng nghĩa với từ 'núi non'?,mặt trời | lười biếng | độc ác | phá hoại,mặt trời,'mặt trời' và 'núi non' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp cuộc sống,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 5,Tiếng Việt,Học kỳ 2,8. Thế giới của chúng ta,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 5,Tiếng Việt,Học kỳ 2,6. Hương sắc trăm miền,Kéo thả,Kéo thả để ghép đúng câu: Lá lành ___.,đùm lá rách | thì sẽ thất bại | không cần ai,đùm lá rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 5,Tiếng Việt,Học kỳ 2,7. Tiếp bước cha ông,Trắc nghiệm,Từ nào đồng nghĩa với từ 'sách vở'?,thầy cô | lười biếng | độc ác | phá hoại,thầy cô,'thầy cô' và 'sách vở' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,2. Thiên nhiên kì thú,Trắc nghiệm,Câu tục ngữ 'Tôn sư trọng đạo' khuyên chúng ta điều gì?,Kính trọng thầy cô | Lười biếng | Ích kỷ | Vô ơn,Kính trọng thầy cô,Ý nghĩa: Kính trọng thầy cô.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Câu tục ngữ 'Uống nước nhớ nguồn' khuyên chúng ta điều gì?,Biết ơn người đi trước | Lười biếng | Ích kỷ | Vô ơn,Biết ơn người đi trước,Ý nghĩa: Biết ơn người đi trước.
Lớp 5,Tiếng Việt,Học kỳ 1,3. Trên con đường học tập,Trắc nghiệm,Từ nào đồng nghĩa với từ 'bạn bè'?,sách vở | lười biếng | độc ác | phá hoại,sách vở,'sách vở' và 'bạn bè' có nghĩa gần giống nhau.
Lớp 5,Tiếng Việt,Học kỳ 1,1. Thế giới tuổi thơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
